"loggingTime.txt.","accelerometerTimestamp_sinceReboot.s.","accelerometerAccelerationX.G.","accelerometerAccelerationY.G.","accelerometerAccelerationZ.G.","motionTimestamp_sinceReboot.s.","motionYaw.rad.","motionRoll.rad.","motionPitch.rad.","motionRotationRateX.rad.s.","motionRotationRateY.rad.s.","motionRotationRateZ.rad.s.","motionUserAccelerationX.G.","motionUserAccelerationY.G.","motionUserAccelerationZ.G.","motionAttitudeReferenceFrame.txt.","motionQuaternionX.R.","motionQuaternionY.R.","motionQuaternionZ.R.","motionQuaternionW.R.","motionGravityX.G.","motionGravityY.G.","motionGravityZ.G.","motionMagneticFieldX.µT.","motionMagneticFieldY.µT.","motionMagneticFieldZ.µT.","motionHeading...","motionMagneticFieldCalibrationAccuracy.Z.","label"
NA,207572.459931042,-0.958755493164062,-0.235595703125,-0.2569580078125,207572.402530042,-1.11431447675265,-1.31142532579059,0.197853835764638,0.0863456651568413,0.00605311663821339,-0.054452408105135,0.011140763759613,0.0307634174823761,0.0220226347446442,"XArbitraryZVertical",0.25438725359327,0.556374499418703,0.468177764329096,-0.637608297817956,-0.947694897651672,-0.196565493941307,-0.251469075679779,0,0,0,-1,-1,"takbir"
