loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),label
2023-05-08T04:34:48Z,212919.6747966667,0.773284912109375,0.3779144287109375,-0.4994354248046875,212919.6136596667,-0.1474128577975259,0.9930267419701266,-0.390383172234916,0.00811703875660896,-0.00942792650312185,-0.00813667755573988,-0.00509661436080932,-9.956955909729e-4,0.00236523151397705,XArbitraryZVertical,-0.135658149236108,0.4786061911691033,-0.1556599168529033,0.8534068470442847,0.7746585011482239,0.3805427849292755,-0.5050659775733948,0,0,0,-1,-1,sajdah
2023-05-08T04:34:48Z,212919.7084726667,0.769500732421875,0.391357421875,-0.510040283203125,212919.6735416667,-0.1482171736863559,0.9919010311430012,-0.3903864743357958,0.00669334223493933,-0.02764887548983097,0.00479962676763534,-0.00164252519607543,5.8814883232116e-4,0.00392282009124755,XArbitraryZVertical,-0.1355548812225779,0.478180319382644,-0.1559276244417428,0.8536129268693173,0.7740883231163025,0.3805458545684814,-0.5059369206428528,0,0,0,-1,-1,sajdah
2023-05-08T04:34:48Z,212919.7421476667,0.771514892578125,0.3762054443359375,-0.5081939697265625,212919.7334226667,-0.149214584158904,0.9901686232779092,-0.3897360962911819,0.03992395475506783,-0.01994974352419376,0.02391872555017471,-0.00715154409408569,0.01252695918083191,0.00352191925048828,XArbitraryZVertical,-0.1351696068662344,0.477517252234874,-0.1560889936376051,0.8540157274121545,0.7734175324440002,0.3799443244934082,-0.5074129104614258,0,0,0,-1,-1,sajdah
2023-05-08T04:34:48Z,212919.7758236667,0.7700042724609375,0.383026123046875,-0.5084991455078125,212919.7334226667,-0.149214584158904,0.9901686232779092,-0.3897360962911819,0.03992395475506783,-0.01994974352419376,0.02391872555017471,-0.00715154409408569,0.01252695918083191,0.00352191925048828,XArbitraryZVertical,-0.1351696068662344,0.477517252234874,-0.1560889936376051,0.8540157274121545,0.7734175324440002,0.3799443244934082,-0.5074129104614258,0,0,0,-1,-1,sajdah
2023-05-08T04:34:48Z,212919.8095296667,0.7687225341796875,0.3804931640625,-0.5169830322265625,212919.7933046667,-0.1502547130049905,0.9889765978667836,-0.3883998045696431,0.02455523796379566,-0.0127897011116147,0.01419632509350777,-0.0032617449760437,-0.00408944487571716,0.00751441717147827,XArbitraryZVertical,-0.1344345311295904,0.4770962925415039,-0.1561510072556549,0.8543554938490514,0.7732354998588562,0.3787078857421875,-0.5086129903793335,0,0,0,-1,-1,sajdah
2023-05-08T04:34:48Z,212919.8432056667,0.768157958984375,0.3779296875,-0.5143890380859375,212919.7933046667,-0.1502547130049905,0.9889765978667836,-0.3883998045696431,0.02455523796379566,-0.0127897011116147,0.01419632509350777,-0.0032617449760437,-0.00408944487571716,0.00751441717147827,XArbitraryZVertical,-0.1344345311295904,0.4770962925415039,-0.1561510072556549,0.8543554938490514,0.7732354998588562,0.3787078857421875,-0.5086129903793335,0,0,0,-1,-1,sajdah
2023-05-08T04:34:48Z,212919.8768816667,0.768310546875,0.365264892578125,-0.5087890625,212919.8531856667,-0.1518928231388747,0.9883890667818632,-0.3872702583084088,0.03297088295221329,0.01100191473960876,0.00907666329294443,-0.00397562980651855,0.0032275915145874,-0.00465953350067138,XArbitraryZVertical,-0.1335993994305208,0.4769697226312181,-0.1565564864676362,0.8544829994482575,0.7732933163642883,0.3776622414588928,-0.5093021392822266,0,0,0,-1,-1,sajdah
2023-05-08T04:34:48Z,212919.9105576667,0.76983642578125,0.3744659423828125,-0.50775146484375,212919.8531856667,-0.1518928231388747,0.9883890667818632,-0.3872702583084088,0.03297088295221329,0.01100191473960876,0.00907666329294443,-0.00397562980651855,0.0032275915145874,-0.00465953350067138,XArbitraryZVertical,-0.1335993994305208,0.4769697226312181,-0.1565564864676362,0.8544829994482575,0.7732933163642883,0.3776622414588928,-0.5093021392822266,0,0,0,-1,-1,sajdah
2023-05-08T04:34:48Z,212919.9442636667,0.770050048828125,0.37896728515625,-0.5083770751953125,212919.9130676667,-0.1523128649131609,0.98841123258742,-0.3870245951745949,-0.00112444080878049,0.00983744766563177,-0.00388840353116393,-0.00275212526321411,-0.00254163146018981,0.00343102216720581,XArbitraryZVertical,-0.1333908260309371,0.4770103507262975,-0.156682003185722,0.854469867206731,0.7733820676803589,0.3774347603321075,-0.5093360543251038,0,0,0,-1,-1,sajdah
2023-05-08T04:34:48Z,212919.9779386667,0.76971435546875,0.373016357421875,-0.5058746337890625,212919.9729486667,-0.1525821192024356,0.988324015944537,-0.386976906397999,-0.00946242827922105,-0.00314246676862239,5.0634494982659e-4,-0.00273793935775756,-0.00251269340515136,-6.222724914550781e-5,XArbitraryZVertical,-0.133312737913405,0.4769916301987417,-0.1567804536812041,0.8544744884458539,0.7733526825904846,0.377390593290329,-0.5094134211540222,0,0,0,-1,-1,sajdah
