loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),label
2023-05-08T04:36:12Z,212978.525960625,0.47650146484375,0.42572021484375,-0.7624664306640625,212978.502265625,-0.1487841340329722,0.5541488639288922,-0.4513835095702344,0.01938289031386375,0.01208575442433357,0.00635597761720418,-0.00526940822601318,0.00546997785568237,0.00353908538818359,XArbitraryZVertical,-0.1948351913874933,0.2818660484168102,-0.1307200243572993,0.9303242874227696,0.4735159277915955,0.4362109005451202,-0.7651815414428711,0,0,0,-1,-1,tashahhud
2023-05-08T04:36:12Z,212978.559636625,0.4628143310546875,0.4304046630859375,-0.7583465576171875,212978.502265625,-0.1487841340329722,0.5541488639288922,-0.4513835095702344,0.01938289031386375,0.01208575442433357,0.00635597761720418,-0.00526940822601318,0.00546997785568237,0.00353908538818359,XArbitraryZVertical,-0.1948351913874933,0.2818660484168102,-0.1307200243572993,0.9303242874227696,0.4735159277915955,0.4362109005451202,-0.7651815414428711,0,0,0,-1,-1,tashahhud
2023-05-08T04:36:12Z,212978.593341625,0.482086181640625,0.44854736328125,-0.7591094970703125,212978.562146625,-0.1478476560767522,0.5567476481783464,-0.452106420372253,-0.0282885804772377,0.03982324153184891,0.01617611758410931,-0.01059910655021667,-0.00532752275466918,0.00518131256103515,XArbitraryZVertical,-0.1951371365780446,0.2829863398591414,-0.1306284333861359,0.9299336090772105,0.475336104631424,0.4368612766265869,-0.7636804580688477,0,0,0,-1,-1,tashahhud
2023-05-08T04:36:12Z,212978.627017625,0.4806365966796875,0.4322509765625,-0.7585296630859375,212978.622027625,-0.1477218293447563,0.5577661427393935,-0.4513863448662,0.01599332131445408,-0.00268140714615583,1.6412883996963e-4,0.00835442543029785,0.00365161895751953,0.00656569004058837,XArbitraryZVertical,-0.1947503754539333,0.2834448538950284,-0.1305786950021446,0.9298819754262784,0.4762800335884094,0.4362134337425232,-0.7634626030921936,0,0,0,-1,-1,tashahhud
2023-05-08T04:36:12Z,212978.660692625,0.4761810302734375,0.4339141845703125,-0.7543182373046875,212978.622027625,-0.1477218293447563,0.5577661427393935,-0.4513863448662,0.01599332131445408,-0.00268140714615583,1.6412883996963e-4,0.00835442543029785,0.00365161895751953,0.00656569004058837,XArbitraryZVertical,-0.1947503754539333,0.2834448538950284,-0.1305786950021446,0.9298819754262784,0.4762800335884094,0.4362134337425232,-0.7634626030921936,0,0,0,-1,-1,tashahhud
2023-05-08T04:36:12Z,212978.694368625,0.476409912109375,0.4357147216796875,-0.7664794921875,212978.681908625,-0.1466938366324236,0.5582259115096849,-0.452257203562297,-0.01787559129297733,0.01201584655791521,0.03104907460510731,-0.00265941023826599,-0.0076909065246582,0.00535273551940918,XArbitraryZVertical,-0.1952749339476106,0.2835615697835664,-0.1302552378971756,0.929781795141376,0.4764296114444733,0.4369969069957733,-0.7629210948944092,0,0,0,-1,-1,tashahhud
2023-05-08T04:36:12Z,212978.728073625,0.4840240478515625,0.43798828125,-0.7569732666015625,212978.681908625,-0.1466938366324236,0.5582259115096849,-0.452257203562297,-0.01787559129297733,0.01201584655791521,0.03104907460510731,-0.00265941023826599,-0.0076909065246582,0.00535273551940918,XArbitraryZVertical,-0.1952749339476106,0.2835615697835664,-0.1302552378971756,0.929781795141376,0.4764296114444733,0.4369969069957733,-0.7629210948944092,0,0,0,-1,-1,tashahhud
2023-05-08T04:36:13Z,212978.761749625,0.47576904296875,0.4295501708984375,-0.762847900390625,212978.741789625,-0.1456663636498119,0.559809011654892,-0.4517908445386952,-0.00734481588006019,-0.01838686689734459,-0.00466072000563144,0.00974288582801818,-0.0025869607925415,0.00542628765106201,XArbitraryZVertical,-0.1950989168644469,0.2841956410856487,-0.1298732350678013,0.9296786157531172,0.4777449667453766,0.4365774095058441,-0.7623385190963745,0,0,0,-1,-1,tashahhud
2023-05-08T04:36:13Z,212978.795424625,0.476715087890625,0.4231414794921875,-0.7599334716796875,212978.741789625,-0.1456663636498119,0.559809011654892,-0.4517908445386952,-0.00734481588006019,-0.01838686689734459,-0.00466072000563144,0.00974288582801818,-0.0025869607925415,0.00542628765106201,XArbitraryZVertical,-0.1950989168644469,0.2841956410856487,-0.1298732350678013,0.9296786157531172,0.4777449667453766,0.4365774095058441,-0.7623385190963745,0,0,0,-1,-1,tashahhud
2023-05-08T04:36:13Z,212978.829100625,0.4797515869140625,0.4610137939453125,-0.7532196044921875,212978.801669625,-0.1448505627622621,0.560116034978511,-0.4534025671702257,0.0065438207238912504,0.01893940009176731,0.00955283641815185,-8.8942050933837e-4,-0.01488539576530457,0.00166118144989013,XArbitraryZVertical,-0.1959513001263057,0.2842635246759475,-0.12972790227078,0.929498860993954,0.4776045382022858,0.4380268454551697,-0.7615946531295776,0,0,0,-1,-1,tashahhud
