"loggingTime.txt.","accelerometerTimestamp_sinceReboot.s.","accelerometerAccelerationX.G.","accelerometerAccelerationY.G.","accelerometerAccelerationZ.G.","motionTimestamp_sinceReboot.s.","motionYaw.rad.","motionRoll.rad.","motionPitch.rad.","motionRotationRateX.rad.s.","motionRotationRateY.rad.s.","motionRotationRateZ.rad.s.","motionUserAccelerationX.G.","motionUserAccelerationY.G.","motionUserAccelerationZ.G.","motionAttitudeReferenceFrame.txt.","motionQuaternionX.R.","motionQuaternionY.R.","motionQuaternionZ.R.","motionQuaternionW.R.","motionGravityX.G.","motionGravityY.G.","motionGravityZ.G.","motionMagneticFieldX.µT.","motionMagneticFieldY.µT.","motionMagneticFieldZ.µT.","motionHeading...","motionMagneticFieldCalibrationAccuracy.Z.","label"
NA,212843.737652625,0.844497680664062,0.280731201171875,0.428009033203125,212843.691486625,0.279281774229523,2.04592146253916,-0.295919608338187,0.0117832347750664,-0.00704026967287063,0.00089809601195156,-0.00099027156829833,0.0130678415298462,0.00806665420532226,"XArbitraryZVertical",-0.193554951968249,0.82542093728194,-0.0529186584289855,0.527651891449769,0.850584506988525,0.291619598865509,0.437566488981247,0,0,0,-1,-1,"ruku"
