"loggingTime.txt.","accelerometerTimestamp_sinceReboot.s.","accelerometerAccelerationX.G.","accelerometerAccelerationY.G.","accelerometerAccelerationZ.G.","motionTimestamp_sinceReboot.s.","motionYaw.rad.","motionRoll.rad.","motionPitch.rad.","motionRotationRateX.rad.s.","motionRotationRateY.rad.s.","motionRotationRateZ.rad.s.","motionUserAccelerationX.G.","motionUserAccelerationY.G.","motionUserAccelerationZ.G.","motionAttitudeReferenceFrame.txt.","motionQuaternionX.R.","motionQuaternionY.R.","motionQuaternionZ.R.","motionQuaternionW.R.","motionGravityX.G.","motionGravityY.G.","motionGravityZ.G.","motionMagneticFieldX.µT.","motionMagneticFieldY.µT.","motionMagneticFieldZ.µT.","motionHeading...","motionMagneticFieldCalibrationAccuracy.Z.","label"
NA,212814.340761542,-0.123367309570312,0.9300537109375,-0.3526611328125,212814.335771542,-1.69966331559087,-0.343234984748105,-1.18407090403818,0.00101421074941754,-0.00916933268308639,0.0362702012062073,0.00883910059928894,0.0340102314949036,0.00605258345603942,"XArbitraryZVertical",-0.469412649508607,0.319488011596716,-0.55125868531719,0.611304332384024,-0.12692679464817,0.926149070262909,-0.355158358812332,0,0,0,-1,-1,"aiyana"
