"loggingTime.txt.","accelerometerTimestamp_sinceReboot.s.","accelerometerAccelerationX.G.","accelerometerAccelerationY.G.","accelerometerAccelerationZ.G.","motionTimestamp_sinceReboot.s.","motionYaw.rad.","motionRoll.rad.","motionPitch.rad.","motionRotationRateX.rad.s.","motionRotationRateY.rad.s.","motionRotationRateZ.rad.s.","motionUserAccelerationX.G.","motionUserAccelerationY.G.","motionUserAccelerationZ.G.","motionAttitudeReferenceFrame.txt.","motionQuaternionX.R.","motionQuaternionY.R.","motionQuaternionZ.R.","motionQuaternionW.R.","motionGravityX.G.","motionGravityY.G.","motionGravityZ.G.","motionMagneticFieldX.µT.","motionMagneticFieldY.µT.","motionMagneticFieldZ.µT.","motionHeading...","motionMagneticFieldCalibrationAccuracy.Z.","label"
NA,212799.45240925,-0.086517333984375,0.956863403320312,-0.301162719726562,212799.42497825,-1.62903871782705,-0.277044795939152,-1.25400795800209,0.00268766703084111,0.0650471746921539,0.00134284375235438,0.0008232370018959,0.00605809688568115,-9.05096530914307e-05,"XArbitraryZVertical",-0.480096213177577,0.345960570793386,-0.527801323356965,0.609298597246165,-0.0852042511105537,0.950240790843964,-0.299637824296951,0,0,0,-1,-1,"aiyana"
