"loggingTime.txt.","accelerometerTimestamp_sinceReboot.s.","accelerometerAccelerationX.G.","accelerometerAccelerationY.G.","accelerometerAccelerationZ.G.","motionTimestamp_sinceReboot.s.","motionYaw.rad.","motionRoll.rad.","motionPitch.rad.","motionRotationRateX.rad.s.","motionRotationRateY.rad.s.","motionRotationRateZ.rad.s.","motionUserAccelerationX.G.","motionUserAccelerationY.G.","motionUserAccelerationZ.G.","motionAttitudeReferenceFrame.txt.","motionQuaternionX.R.","motionQuaternionY.R.","motionQuaternionZ.R.","motionQuaternionW.R.","motionGravityX.G.","motionGravityY.G.","motionGravityZ.G.","motionMagneticFieldX.µT.","motionMagneticFieldY.µT.","motionMagneticFieldZ.µT.","motionHeading...","motionMagneticFieldCalibrationAccuracy.Z.","label"
NA,212914.55492875,0.782562255859375,0.424972534179688,-0.44573974609375,212914.52373375,-0.236531509441655,1.0498248782286,-0.444161415584446,-0.00437046447768807,-0.00152539554983377,-0.00044573517516255,-0.00044941902160644,-0.00132554769515991,0.00312530994415283,"XArbitraryZVertical",-0.131597073685815,0.507904914757535,-0.209206667078915,0.82519549597994,0.783179700374603,0.429700821638107,-0.449429601430893,0,0,0,-1,-1,"sajdah"
