"loggingTime.txt.","accelerometerTimestamp_sinceReboot.s.","accelerometerAccelerationX.G.","accelerometerAccelerationY.G.","accelerometerAccelerationZ.G.","motionTimestamp_sinceReboot.s.","motionYaw.rad.","motionRoll.rad.","motionPitch.rad.","motionRotationRateX.rad.s.","motionRotationRateY.rad.s.","motionRotationRateZ.rad.s.","motionUserAccelerationX.G.","motionUserAccelerationY.G.","motionUserAccelerationZ.G.","motionAttitudeReferenceFrame.txt.","motionQuaternionX.R.","motionQuaternionY.R.","motionQuaternionZ.R.","motionQuaternionW.R.","motionGravityX.G.","motionGravityY.G.","motionGravityZ.G.","motionMagneticFieldX.µT.","motionMagneticFieldY.µT.","motionMagneticFieldZ.µT.","motionHeading...","motionMagneticFieldCalibrationAccuracy.Z.","label"
NA,212919.674796667,0.773284912109375,0.377914428710938,-0.499435424804688,212919.613659667,-0.147412857797526,0.993026741970127,-0.390383172234916,0.00811703875660896,-0.00942792650312185,-0.00813667755573988,-0.00509661436080932,-0.0009956955909729,0.00236523151397705,"XArbitraryZVertical",-0.135658149236108,0.478606191169103,-0.155659916852903,0.853406847044285,0.774658501148224,0.380542784929276,-0.505065977573395,0,0,0,-1,-1,"sajdah"
